,text,label
152,“三防”或“五防”的户门，这些户门的门框是嵌在混凝土中的，如果拆改会破坏建筑结构，降低安全系数。 装修拆墙禁忌五：防水层不能破坏 卫生间 和厨房一般在地面下都有防水层，如果破坏了，楼下就会变成“水帘洞”。 所以在您更换地面材料时，一定注意不要破坏防水层。,1
153,所以大家能在影片中看到，徐洪浩饰演的中央军“田生才”不再是英勇无畏的大英雄，他成为了一个俘虏，他会害怕，会胆怯，会说出“都是乡里乡亲有什么好打的”这种真心的呐喊。 但他却在小兄弟 牺牲 之时爆发出惊人的勇气，完成了人物性格的一次蜕变。 可以说，“田生才”这个角色的出现与完成，是这部主旋律电影的一大进步。,1
154,爷爷，希望你在天堂里一切都好。 ”一本写着并不工整的字迹的旧书、一台褪色的老式收音机，父亲 去世 近4年的网友“@晨风夕阳”给本报发来了两张照片和一首有关回忆和思念的诗歌：“父亲您身材普通，却宛然我的风景，您个子不高，却伟岸在我心中。 一块旧手表写满了岁月的沉重，一部收音机诉说着甘苦的曾经……父亲您的背影一直是我人生之路的支撑，您的言行将会让我走好今后的人生。,1
155,它一瞬间就敲击在我的内心什么鬼？ 这难道是对我一直在忙着刷屏的动作表示反对居然来得这样直白又是这样隐晦脑中千回百转之后的我忐忑了许久却依旧没有选择无视它的高冷于是我司存了好久回了一句你可以不用在意的虽然在评论区自古出人才有时候读者想到的竟然和自己有几分相似那样的状况之下心里确实有些窃喜毕竟就算自己籍籍无名却依旧还有人懂得自己那种感觉总归是欣慰虽然还不至于达到俞伯牙和钟子期那种士为知己者死的层次但嘴角的笑容却有着让人高兴一整天的魔力可是在今天我遇到的却不是以上的任何一种他们有着破坏一切的雅兴比如今天在我的回复之后他居然说恶心后来甚至还骂起了人一向涵养不错的我居然有着骂回去的冲动可见他的话有多难听当然我也不排除他的心情不好又或者是来了 生理期 可我却不接受他把火气撒在评论区的冲动后来想着想着实在不忿就有上传了一句总有SB在尖叫的句子虽然的确有着映射他人的冲动但是在这个荒唐的世界这句话没准还真就是真理当然对方也很敏感第一时间就在句子下面留言这回儿什么都不顾了一个劲儿的污言秽语只是知道这些的时候我已经散步归来调整好了自己的心态于是就有了今天的这首打油诗——献给那些看全世界不顺眼的喷子——此致，敬礼,1
156,本报讯6月18日，Acura（讴歌）与老虎伍兹基金会签订了一项为期多年的合作协议，内容包括为基金会提供官方用车，以及在基金会推进低水平和 低收入 的学生教育项目方面给予慈善支持。 2014年Acura（讴歌）将重点出席三场老虎伍兹基金会支持的高尔夫球锦标赛。,1
157,前6个月142家工业企业实现增加值22.8亿元，同比下降14.5%，其中黑色金属采选业实现增加值11.8亿元，同比下降6.6%；农副食品加工业实现增加值3.9亿元，同比下降1.5%，工艺美术制品业实现增加值1.8亿元，同比下降68.3%。 23个行业类别中14个 负增长 。 前6个月累计实现工业产值88.3亿元，同比下降24.6%。,1
158,第三名：孕妇专属马桶先不要笑，这个东西对于孕妈咪来说可是太实用了！ 到了孕后期“ 如厕 ”可是孕妈咪最头疼的问题了，这肚子一天天大起来，连脚尖都看不到了，这家里配备了蹲厕的孕妈咪无论是蹲下去还是站起来都很辛苦啊；而家里配备了马桶的孕妈咪们也有烦恼，这共用的东西总是不卫生啊，如果不能做到及时清洁消毒的话，还是给孕妈咪准备一个专属的吧。 准爸爸们可以给准妈妈准备一个可移动的孕妇专属马桶哦，帮老婆解决“如厕”难题。,1
159,中新网广州6月12日电(程景伟索有为)广东警方12日对外通报称，珠海警方近期破获一起利用互联网站组织男性卖淫案，该卖淫犯罪团伙为首的一酒吧老板吴某某已被逮捕。 今年3月20日，广东珠海警方通过网上巡查发现，有人利用设在境外的服务器开设“珠海酷男小子会所”(又名“珠海 同志 会所”、“珠海男子会所”、“珠海蓝钻石会所”)网站，以按摩服务为名通过网站招揽生意从事色情活动。 经过一个多月缜密侦查，珠海警方发现经营该色情网站的犯罪团伙活动地点相对固定在珠海市拱北夏湾地区，并以该区的“旺角酒吧”为活动据点。,1
160,社区工作人员得知后立即赶到李国俊家，大家使劲敲门也无人应答，于是社区马上联系了延吉市公安局建工派出所和开锁公司。 在社区和派出所人员的监督下，开锁公司打开了李国俊的房门，大家急忙进屋查看，结果看到到了正从 卫生间 走出来的李国俊，大家这才放心。 社区人员和派出所民警与李国俊进行了一番谈心，劝其独自在家一定要注意人身安全，并且嘱咐附近居民密切注意李国俊的日常作息，发现异常及时上报，确保他的生命安全。,1
161,女星 发福 变残吓坏网友,1
162,日本人民现在做ACG周边已经越来越倾向把能力点点到脑洞上去了，什么抚摸不同部位会发出不同娇喘声的抱枕，美少女内裤图案痛伞什么的，之前推出了美少女痛伞的MillionGirlsProject这次又脑洞大开，推出了新商品「美少女手办碗」，这个商品就是在传统的饭碗中加入一个美少女萌妹子，让你菜和汤可以覆在美少女的身上，实现让你就着美少女能吃下三碗饭的美好愿望。 之前 Million Girls Project 推出的商品就是那个羞耻度爆表，打开伞后在伞下可以看到美少女内裤和 私处 的「内裤痛伞」，不过这个痛伞从色剂公开到最终实现商品化前后经历了 3 年的时间。 而这次 MGP 企划新的脑洞商品是「美少女手办碗」，设计的思路源点是「对着动画美少女我能吃下三大碗饭」这么个调侃的说法，而 MGP 决定把美少女手办和传统的饭碗结合在一起，当然不能使 PVC 手办，因为 PVC 材质对热度很敏感，热腾腾的饭菜往 PVC 手办上放，不仅暴殄天物还可能会有毒。,1
163,【环球网综合报道】据美国《赫芬顿邮报》3月24日报道，美国弗吉尼亚州一所高中的28岁女教师埃里卡?琳恩?梅萨(EricaLynnMesa)因 性侵 2名男学生被起诉。 强奸罪成立后，她将面临22年的牢狱之刑。,1
164,法律教育网司法考试《每日一练》包括网校精编题目测试和历年真题测试两大部分，注册学员登录后系统记录做题结果， 方便 您随时查看在线测试记录，让您的复习备考更科学有效。 每天进步一点点，提高一分，干掉千人！,0
165,这样做一层防水，地面返潮就可以避免。 另外，为了达到更好的防潮效果，与 卫生间 共用的墙壁也是需要防潮的，比如卫生间的四周墙壁贴瓷砖之前最好都涂上防水层，瓷砖间的缝隙添加防潮剂，靠卫生间墙的那个卧室橱柜面板得衬上防潮纸，门套也要安个防潮纸等。 此一层乡村别墅室内外高有一定的差距也是防止雨水倒灌、防潮的一种方法。,1
166,本公告所载2014年度主要财务数据为初步核算数据，未经会计师事务所审计，具体数据以公司2014年年度报告中披露数据为准，敬请投资者注意投资风险。 一、2014年度主要财务数据和指标单位： 元二、经营业绩和财务状况情况说明受经济下行压力及实体经济普遍经营困难以及内衣市场的无序竞争、暖冬、工业产品出厂价格（ＰＰＩ）连续36个月 负增长 等多重因素影响，致使2014年公司营业收入和利润下滑。 三、特别说明及致歉公司年审会计师进场审计后，初步核算公司2014年度净利润下降80.96%，超过50%，致使公司未按上海证券交易所《股票上市规则》11.3.1条规定在2015年1月发布业绩预减公告，特向投资者致歉。,1
167,信息向网络延伸，实现服务“零差错”。 该县把服务的着眼点放在“知民情”上，通过qq、微信平台等形式，设立服务需求快捷渠道；建立服务需求调查机制，组织县、乡计生技术服务人员深入育龄群众家中开展面对面访谈，摸清育龄群众的服务需求，增强服务的针对性，提高群众的满意度；通过设立咨询台、开通咨询电话、发放咨询联系卡、建立生殖健康档案，为下岗、待业、残疾人、流动人口等 特殊人群 提供上门服务。 对象向全员延伸，实现服务“零缝隙”。,1
168,南都讯记者郭秋成一个是59岁外来工老汉，一个是年仅4岁的幼女。 3月22日下午5时许，在酒精的刺激下，老汉闯进出租屋内，两次对小女孩 性侵 ，直到孩子父母下班回家，老汉还躺在床上酣睡。 目前吴某因涉嫌奸淫幼女罪已被刑拘。,1
169,据介绍，今年桥头文化惠民演出，既突出“送文化”，同时突出“种文化”，让群众从“观众席”走向“表演台”，从“受惠者”变成“参与者”、“志愿者”，自觉参与千场文艺演出，充分展示和感受文化零距离服务的魅力。 通过开展文艺演出，将公共文化服务从城市中心区域、次中心区域向基层、社区和特殊区域、 特殊人群 服务转移，实现镇内文艺演出资源共享。,1
170,第十三怪：煤矿增效就减员，裁的全都是一线！ 第十四怪：煤矿口号喊得响，不见领导来 下岗 ！ 第十五怪：裁来裁去才发现，领导又多一大片！,1
171,尽管阿花用刀的样子看上去相当吓人，千惠还是忍住没出声，也没伸手…… “万一我怎么样了，我不想别人觉得，因为没有妈妈这孩子什么都不会。 我想趁现在多教她一点，这样就算以后我 不在了 ，她也能好好走下去。 就算她说害怕，就算被她讨厌，我也要坚持下去。,1
172,点个zan再走吧！ 史上唯一为国慷慨 捐躯 的妓女是谁？,1
173,德方全地形救护车在转运“伤员”过程中进行了展示。 临时搭建的野战医院，重伤手术、挤压综合征等特殊地震伤的“救治”紧急展开，也包括了灾区老妇幼、心理疾病“患者”等 特殊人群 的治疗。 “批量伤员涌入，中方医疗防疫队手术用血出现不足，启动应急预案”，导演部向医疗队指挥组发出随机导调指令，使本已忙碌不堪的救治现场更加紧张……,1
174,一切人天，常须供养。 专称名号，得无量福，灭无量罪，命终 往生 阿弥陀佛国。 ” 《佛说观无量寿佛经》云：如此菩萨（观音菩萨），但闻其名，获无量福，何况谛观。,1
175,！ 小编的朋友小A刚结婚的时，老公总出去应酬“我晚上有饭局想吃什么给你带回来”小A说，好 宝宝出生，老公的外出反而多了“周日有事不能和你一起带孩子了”小A说，好 直到一次小A生病“亲爱的下班早点回来给我买点药”“不行啊我有个聚会你自己买吧”小A 挂了 电话这次，她没说出口那个“好”字…… 小A想不明白自己这样一次次的包容为什么换来的都是冷漠呢？ 恋爱、婚姻的起初都大同小异的，两个字——爱情日子一天天过去我们发现各式各样的问题都浮出了水面疑惑，猜忌，迷茫你是否也有类似的问题？,0
176,”民警质疑。 “ 大号 ，肯定久啥。 ”民警很无语。,1
177,”随着理发店的生意越来越红火，想跟着他学手艺的人也多了起来。 1996年，28岁的陈岩从胶合板厂 下岗 ，最初为了打发时间，陈岩经常到理发店坐坐，时间长了，闲不住的陈岩就帮着刘健军招呼顾客，收拾卫生。 一个月过去，刘健军给陈岩发了工资，陈岩拿到钱很意外，刘健军却说，“你需要赚钱吃饭，只要愿意来，我给你开工资。,1
178,星二代 性侵 获释后被母亲送进精神病院,1
179,“好”的迹象则体现在企业效益回升、市场信心回暖和企业基本面向好等方面。 数据显示，前８个月，规模以上工业企业主营业务收入同比增长３．６％，实现利润同比增长８．４％，其中制造业利润同比增长１４．１％，扭转了去年以来企业利润持续 负增长 的局面。 “经济运行中的积极信号增多。,1
180,负责调查德翼空难的法国调查员指出，28岁的卢比茨显然是蓄意让飞机坠毁，因为他摁了一个按钮使客机急速降落。 调查显示，卢比茨是趁正机师上 洗手间 时将自己反锁在驾驶舱内。 德国媒体27日引述安全人员消息称，机师在试图进入驾驶舱不果后，曾试图以斧头破门而入。,1
181,他要是欺负你，就喊我来揍他。 她笑了笑，摸摸我的耳朵，没说话转身就 走了 。 现在又恢复到兄弟的状态，互相吐槽一些生活中的不顺利吧。,0
182,【体格检查】1.一般检查：测量血压，心脏检查，并注意有无亚急性细菌性心内膜炎等。 2.神经系统检查：除脑膜刺激体征外，出现相应的定位体征：(1)颈内 - 后交通动脉瘤：动眼神经麻痹、眼睑下垂、瞳孔散大、眼球外斜;如压迫该侧视神经可引起视力下降，甚至 失明 。 (2) 前交通动脉瘤：易破裂出血形成脑内血肿，产生额叶、丘脑下部及垂体功能受损的症状。,1
183,既然遭到严重打击的张柏芝，按照常理来说应该是要反击的，但是作为圈内的晚辈始终是不敢跟老东家叫板，否则更会掉自己的身价，显得自己没档次没礼貌。 那么现在最好的手段就是找“护身符”，说来也是巧合，竟然有网友在哥哥张国荣 逝世 12周年前扒出张国荣曾送过张柏芝护身符，并还认其作干妹妹，还表示不管谁怎么说张柏芝，张国荣都认为妹妹是好的。 如此一来，这个送护身符认干妹妹的举动，俨然成了张柏芝最好的“护身符”，当然勿念寒认为这不仅仅只是巧合，更多是天时地利“哥哥来得巧来得妙”！,1
184,凌晨时分，山阳县男子张朋提着刀，意欲 性侵 独自走在上学路上的初中女生小云(化名)，遭反抗后，他持刀将小云捅成重伤，后逃离现场。 因为这样的恶行，近日他被法院判处有期徒刑6年。,1
185,新华社香港10月16日电香港海洋公园16日宣布，在香港海洋公园生活了17年的大熊猫“佳佳”当日 离世 ，终年38岁，它是全球历来最长寿的圈养大熊猫。 海洋公园表示，“佳佳”在过去两个星期健康急剧转差，食量及体重下跌至有记录以来最低，食量由逾10公斤急降至3公斤以下，体重由71公斤跌 至67公斤左右。,1
186,3、互刷嫌疑很多淘宝同行在刷单这一条道路上，都会通过一些QQ群、平台之类的进行互刷，这种做法同样很容易引起淘宝的追踪检测，试想，若你一个店的流量都是来自QQ的，并且产生那么高的转化，这怎能不让人怀疑。 4、支付宝打钱很多人完成任务后，都会直接通过支付宝打钱到刷客们或者刷单朋友的账户里，这样做是很愚蠢的，若不想被淘宝检测到，卖家们给刷客返佣金时一定不要用 大号 ，尽量用与大号没有关联的账号去支付。 5、物流单号的普遍性别以为你网上买单号刷的做法很安全，其实，这种做法也是很糟的。,0
187,佩戴貔貅吊坠不受衣服的影响，可以佩戴在衣服外面，也可以佩戴在衣服里面，不过我们在佩戴戴貔貅吊坠的时候，头朝上最好，一是招灵气，二是收财气，一举两得，不过如果佩戴在衣服里面，要经常把貔貅清洗干净，避免沾到汗液影响貔貅发挥灵性，如果佩戴在衣服外面，千万要记住貔貅一生只认一个主人，而且它的护主心极强，所以自己的貔貅一定不要让别人触碰。 了解了貔貅能带在衣服外面吗这类问题，我们也要清楚一些其他的注意事项，貔貅佩戴也是容易产生污秽的，所以要时刻注意貔貅的清洁，但是在特殊的情况下我们还是需要把貔貅取下来的，貔貅是忌血煞的，如果貔貅不小心沾染到血液我们要及时进行清理，我们在洗澡或者 房事 的时候也是需要把貔貅取下来的，洗澡是为了去除自身的污垢，房事同样也是不可见的，这两点是需要取下的。 睡觉的时候可以取下也可以不取，但是注意不要经常将貔貅压在身下。,1
188,这个旅馆已经营业60多年，现在依然生意兴隆。 福里德布尔旅馆这里只满足旅客最基本的需求——一个床位、干净的水和 卫生间 。 旅客要和其他17个人分享一个大通铺。,1
189,要倍加珍惜生态资源，提高产业进入门槛，坚持高起点高标准，让生态优势发挥更强竞争力。 要围绕“百姓富”想更多办法举措，落实扶贫开发各项部署，积极调动 低收入 群众脱贫致富奔小康的积极性，发挥好农村基层党组织战斗堡垒和党员先锋模范作用，上下齐心共同奋斗，让乡亲们尽快过上好日子。 省委常委、秘书长樊金龙参加调研。,1
190,淅川丹江大观苑立足亚洲第一大人工淡水湖自然资源，于南水北调中线工程水源地━淅川丹江湖畔，按5A级景区标准兴建的，集生态观光、文化旅游、水上娱乐、休闲度假为一体的旅游胜地。 整个苑区以丹江秀水为背景，融自然景观和人文景观为一体，主要将淅川的灿烂文化汇萃在一起，主要为大家展示五大文化：“水文化” 水文化淅川是南水北调中线工程的水源地和渠首所在地，为了南水北调中线工程，淅川人民做出了重大 牺牲 和贡献。 我们接下来参观的第一站就是前方看到的这座高大建筑——南水北调中线工程纪念馆，为大家展示的就是这种“水文化”。,0
191,。 1、老太太抱着外孙从电动车前经过差点 失明 前几天，江苏高女士的母亲抱着外孙出门，没想到 眼睛被电动车遮阳伞划出一个6毫米的伤口，而且以后的视力都会受影响！ 虽然车主表示愿意负责，但损失的视力多少钱都买不回来了！,1
192,韩瓦以是原雷波县上田坝乡沙坪子村村支书，因为支持溪洛渡电站建设，全村集体搬迁。 村子 不在了 ，当了近40年村干部的韩瓦以决定编撰一些关于村子的文史资料，将村庄永远留下来。 “我熟悉彝文，所以电脑上我都是写彝文，然后再翻译成汉文。,0
193,验孕棒多次使用会影响检测结果吗？ 专家：验孕棒只可以使用一次，有没有怀孕可以再月经推迟一周以后早孕试纸测试，两条线说明怀孕，也可以 同房 10天以后去医院抽血查hcg确认一下，这个方法更准确的。 此外，想要获得更加准确的验孕结果，那么在使用验孕棒的时候还要注意以下要点：采用晨尿：尽量采用早晨的第一次尿液进行检测，因为这个时候的激素水平最容易检测出来。,1
194,1.3 公司全体董事出席了审议本次年度报告的董事会会议。 1.4 致同会计师事务所(特殊普通合伙)对本年度公司财务报告的审计，并出具了标准无 保留意见 审计报告。,1
195,半联动找到了就轻点油门，车子动起来了，别急!千万别一下就松离合器的脚踏，这样十有八九就熄火，一定要慢慢松，同时油门继续向下踩，感觉一下，和你说转速什么的你估计也不太懂，就凭感觉吧，听到油门声音有点闷了就可以换挡了，这个应该不难得。 左脚离合快速抬到半联动点，车子要往前 走了 ，稳住，右脚油门轻踏，转速到1200 - 1500左右，同时左脚继续慢松离合，右脚同步继续给油(给油大小就看你是否要快速起步，要快的话就多给点油，但同时离合也要快速松掉)，离合全部松掉之后，车子继续前行，转速到1500 - 1800左右换2档，之后每2000转换档。 新手必须要经过的过程，练习时间长了，自然会掌握要领。,0
196,花光身上的钱财后，就通过盗窃财物继续维持上网花销。 今年4月份，杨某从安徽老家来到莆田，原本只想寻求一份工作安定下来，却因为老是干不好而被 辞退 ，无所事事的杨某开始沉迷网络游戏。 钱花完了，杨某就想到去偷。,1
197,http: / / www.shaolinwushuxuexiao.cn / Answer / 少林寺武术学校收费标准：普通班全年9800元 (宿舍有空调，饮水机，普通桌椅) 中托班全年12900元(宿舍有空调，电视，饮水机，洗衣机，普通桌椅) 高级班全年16800元(宿舍有空调，电视，饮水机，洗衣机，独立卫生间，高级桌椅，冰箱等) 少林寺武术学校招生标准：我校招生要求比较严格，身体健康、无传染疾病，有恒心、不怕吃苦、喜欢少林武术，年龄在3 - 25 周岁的有志城乡男女青少年才可报名。 少林寺武校前来报名者，需经面试，严格体检，身体素质合格即可正式录取后体检，方能正式录取，为 方便 入学，来时请携带 学生证、 身份证、户口薄，任何一个证明即可，电话联系招生办师傅需提前信息备案预留名额。 本文源自：http: / / www.slws.com.cn / jiachangwenda / changjianwenti / 714.html招生咨询热线：0371 - 62798288,0
198,课程内容有装扮纸杯蛋糕、妙味月饼、惊险的万圣节以及圣诞手工创作等。 洲际小行家@千岛湖洲际度假酒店酒店内专为小客人而建的小型度假天地，让小宝贝沉浸在属于自己的世界里，连 洗手间 都是迷你版的，童话故事般的小门、小洗手台、小马桶，连墙上和镜子都有成群的魔幻小彩鱼在畅游。 湖上全日餐厅和行政酒廊内有儿童用餐区，皮制圆形无棱小桌子和小椅子，可以拆卸拼成汽车、飞机等玩具的儿童菜单，堆积木。,1
199,20日，马尾安监局表示，两名电焊工人均持有特种操作证，且都在有效期内。 24日，安监局改口称，其中一人为假证，公司将 辞退 。 市民匿民举报 电焊工持假证据了解，匿名举报“大拇指”公司的帖子，在本地论坛上引发网友热议。,1
200,关注微信号，加我为好友，获取更多精彩文章.方法:添加朋友→搜号→2500070125→关注!女儿第一次来 生理期 要怎么办？ 告诉她与大姨妈和谐相处吧。,1
201,7月26日报道据台湾媒体报道，霍建华和林心如520认爱后，一路赶进度，不只曝出女方 有喜 ，更决定7月31日巴厘岛大婚，演艺圈都相当祝福。 随着日期接近，在巴厘岛宝格丽酒店举行婚礼、8月2日台北场婚宴都曝光，近日访问霍建华哥哥，他称呼林心如“弟妹”，更认定“她就是家人”，林心如已经获得霍家人的心。,1
202,小编这两天收集了一下宝宝们的咨询留言发现不少妹纸对丰胸之后的种种比较好奇比如手感啊、敏感度啊啥的那今天就跟大家聊聊咪咪的话题吧 敏感度从生理学角度来说其实咪咪的敏感度跟大小没半毛钱关系反而是跟生理周期、末梢神经有关也就是说，敏感度是天生的爱思特借助内窥镜在可视技术下进行双平面丰胸手术有效避免对血管和神经的损伤所以，丰胸不损伤神经对敏感度不会造成影响哺乳每一位母性情怀泛滥的妹纸都希望能享受哺育的过程毕竟自己的宝宝还是要自己喂才亲但是，丰胸以后不会有影响吧？ 假体隆胸有三个切口腋下切口、乳房下皱壁切口、乳头乳晕切口前两者是完全不会伤害到乳腺、乳头的所以你们依旧可以利用自身健康的乳汁哺乳宝宝的哟~手感和安全有不少人会在丰胸前担心假体都是硅胶做的丰胸完了会不会硬邦邦的啊到时候我男朋友知道了我是假胸对我有歧视怎么办爱思特与美国曼托、麦格、娜琦丽、妙桃等顶级丰胸假体供应商合作丰胸假体均通过FDA\SFDA认证不仅柔软弹性极好，记忆功能强大能使 胸部 外观自然，手感更加真实 所以说如果对自己的胸部不满意是可以通过医美的手段来进行改善的何况，还有靠谱的专家呢苏州爱思特整形美容医院http: / / www.szaist.cn,1
203,最终分泌物会变白或淡黄色，而且每天的量在不断地减少，恶露情况通常在几周内便会消退。 2乳房在刚分娩完的前几天，你的 胸部 会出现充血，但是你不用过于担心，因为你只是处于一个过渡期，此种不适不会持续很久。 温暖的淋浴和轻柔地按压可以帮助缓解乳房胀痛。,1
204,新闻报道墨西哥一17岁男孩冈萨雷斯，因女友在他脖子上留下的一个吻痕而丧命。 冈萨雷斯在和家人用餐时突然剧烈抽搐，被紧急送往医院，不幸 去世 。 据称，冈萨雷斯的女友在他脖子上用力一吻，使脖子上形成血栓并流至脑部，造成中风。,1
205,分析人士称，相关产业链或将受到关注。 文件中称，针对新兴生物基材料即将大规模爆发式增长的发展需求，培育一批拥有核心关键技术、创新能力强、具有国际竞争力的骨干企业，建设一批布局合理、 结构优化 、特色鲜明、产学研用有机结合、引领示范作用显著的产业集群。 而根据其专项支持原则，将针对传统石化材料带来的资源环境问题，围绕大众消费领域重大应用需求，鼓励用于传统日用塑料制品替代的新产品规模化生产应用，取得标志性重大产业成果，在促进循环经济发展、减少塑料白色污染等方面形成社会影响。,1
206,东亚讯（记者焦杨张世剑）19日，记者从长春市宽城区柳影街道办事处了解到，为了解决 环卫工人 休息与喝水困难的实际问题，街道联合所辖的10个社区开设了爱心休息点。 长春市宽城区柳影街道办事处副主任周咏梅说，等到环卫工人累了的时候，可以进来歇歇脚，渴了的时候可以进来喝杯水。,1
207,李源潮向新方转达了习近平主席的口信。 习近平在致李显龙的口信中对李光耀 逝世 表示深感悲痛。 他说，李光耀先生是新加坡共和国的缔造者，也是广受国际社会尊重的政治家和战略家。,1
208,选择去这些地方进行参观的人们，也做好了接受先锋艺术感染的心理准备。 而对于常州的这间厕所而言，如果它的基本功能仍旧是对公众开放的 洗手间 ，而不是单纯的艺术展示功能，它的标识，就应当符合社会大众的接受标准，应在现有的认知框架内，讲究公序良俗，避免沦入“低俗化”的陷阱。 公共场所的标识，应该遵循世界各国通行的人文规则，在不缺乏个性的同时，避免误会，才是公共场所标识服务大众的应有之义。,1
209,之后，王某某拿起门边的铁锹打在毛毛奶奶背上。 毛毛爸爸听见争执冲出房门，王某某持刀朝着毛毛爸爸 胸部 、腹部连续捅刺数刀致其死亡。 此后，王某某走进毛家豆腐坊，见毛毛奶奶正准备打电话，便持刀又将其杀害。,0
210,本报讯（通讯员袁忠）4月22日，由苏州市吴中区教育局副局长程朝阳 同志 带领下的区教育局教研室成员、区各高中分管教学的校长、教务主任等一行24人来实验学校参观交流。 俞仁礼校长等校级领导班子成员热情地接待了来宾。,0
211,进入宝宝体内，久而久之会导致孩子体内器官受损，严重可引起癌变。 长期使用通过内衣接触女性 私处 会诱发细菌、霉菌等一系列的妇科疾病。 洗衣片却很环保优势明显，与含磷、含荧光增白剂，强碱性 ，伤手、伤皮肤、伤衣物，不易携带，价格贵的传统洗衣产品相比，洗衣片具有革命性的优势。,1
212,目前，晓彤的两只眼角膜、两个肾脏、肝脏成功移植给5位病人，让他们获得新生。 眼角膜、肾脏、肝脏均成功移植女儿的 离世 对妈妈陈连兴来说太突然了。 5月22日下午，一连串急速的铃声把正在休息的陈连兴吓了一跳，电话是女儿所在学校的老师打来的。,1
213,毕竟大盘股在弱势背景下，持续走牛概率不高，需要夯实区间逐步抬升股价区间。 前期中字头鸡犬 升天 ，接下来资金建仓程度差的中字头会走的比较弱，差价出货形态更加明显。 但是和部分中字头股票加仓明显，修正后创新高概率大。,0
214,该负责人表示，中方一贯尊重世贸组织规则，中方对相关原材料的出口关税和出口配额及相关管理措施是出于保护资源和环境的需要，是强化生态环境保护综合措施的组成部分，符合世贸组织规则。 中方对欧方对此提出磋商请求 表示遗憾 ，将根据世贸组织争端解决程序予以妥善处理。,1
215,"""打造最安全、最可靠、最满意、最快捷、最具影响力的大学生假期求职服务平台""是假期工招聘网的使命！ ******************************************招聘电话：15890369773 崔经理求职QQ：528257179 164858079个人微信咨询：15890369773（搜索添加个人微信， 方便 交流咨询）微信公众号：hsjjob（关注微信公众号，求职更方便哟）招聘网址：www.hsjjob.comwww.hsjjob.cn寒假工招聘 / 寒假工招聘 / 假期工招聘 / 寒假工招聘网2017寒假工招聘专场： http: / / www.hsjjob.com / 2016hanjiagong.html2017假期寒假打工，请了解了假期工招聘网后再做决定",0
216,在经过了2年热恋后，在1999年的7月1日，劳尔迎娶了他今生最爱的新娘。 结婚后的马门自愿放弃了自己的模特职业，从一个顶级模特转为 家庭主妇 。 贝克汉姆和妻子维多利亚 维多利亚的作风打扮一贯以高调著称，无论出席重大场合或出门逛街，都从头到脚细细打扮一番。,1
217,3月21日，千年古县淮阳龙旗飘飘，庄严肃穆，来自海内外千余名羲皇子孙聚集在太昊陵统天殿前，共祭中华人文始祖、龙祖太昊伏羲氏，一年一度的太昊陵庙会随之拉开帷幕。 淮阳，古称宛丘、陈州，为“三皇之首”太昊伏羲氏定都和 长眠 之地，是中华姓氏文化、农耕文化、八卦文化和龙图腾的发源地。 淮阳太昊陵为历朝历代全国太昊伏羲专祀地，从古至今香火不断。,1
218,网路主播热舞跳太嗨下一秒 胸部 掉了,1
219,”记者俯身试图撕掉小广告，但它被胶水粘得很牢，根本撕不掉。 采访中，不少市民表示，之前是“包 小姐 ”的小招贴，现在“包小妹”又来了，这种野广告太露骨，出现在人流密集的公共场所很不应该，希望相关部门及时清理。,1
220,2018年戊戌年，七杀旺，与命局组成官杀混杂，感情杂芫，该年要防婚变。 过此年，后面亥子丑三年均为用神水旺之年，运气转佳， 夫妻生活 美满。 你的婚姻宫坐寅木为忌神，难得丈夫之力，生活上多半要靠自己，食神泄日元之气，比较迁就对方，愿意为对方付出。,1
221,弗雷泽于20日早晨去世，享年84岁，于1975年至1983年担任澳大利亚总理。 他是继去年前总理高夫·惠特拉姆后又一位 离世 的具有巨大影响力的澳大利亚政治家。,1
222,3月25日，记者从《平凡的世界》责任编辑张引墨处了解到，为了满足读者的需求，北京十月文艺出版社连续紧急加印了4次，包括网店和实体书店，全面铺货。 张引墨告诉记者，路遥 逝世 后，其作品先后有多个不同版本问世。 至2008年，作为合法拥有路遥创作的所有作品的唯一著作权人，路遥女儿路茗茗正式授权北京十月文艺出版社以图书形式独家出版发行路遥先生的全部作品。,1
223,” 网络配图据了解，求助男子姓马，江西人，在义乌某企业务工，妻子在老家带孩子。 10月17日晚10点左右，思妻心切的马某在与妻子通话中说了不少思念之情，之后，他就将房间里的一个可乐瓶套进下身阴茎根部 自慰 。 反复自慰了1个多小时后，马某阴茎龟头出现肿胀、淤血，可乐瓶越卡越紧，自行取不出来。,1
224,31日，山西太原市市容环卫局组织150名 环卫工人 春游赏花，当地爱心醋企为1万名环卫工人捐赠3万斤、价值30万元的老陈醋。 武俊杰 摄 31日，山西太原市市容环卫局组织150名环卫工人春游赏花，当地爱心醋企为1万名环卫工人捐赠3万斤、价值30万元的老陈醋。,1
225,3、韩国女生校服 韩国气候四季UI然也很明显，但并没有因此让学校改变女生冬季校服的款式，依然是及膝裙，以保暖的毛质紧身长袜代替长裤，这样既注重了校服的保暖性，又保证了款式的美观和男女校服的差别。 韩国校服在款式上较为西化，夏季上身为短袖衬衫，配以领带或领结， 下身 女生为及膝裙，男生为长裤；春秋校服上身为长袖衬衫，外罩各色西装外套或毛衣，下身女生为及膝裙，长厚毛袜，男生为长裤。 各校校徽一般绣制在校服上衣左胸位置。,0
