text,label
"Leͅyin naa ni woͅn fun ni awoͅn eroja asͅaraloore serum, ki ara reͅ le ji pepe. Amoͅ igbiyanju lati fun ni ounjeͅ jijeͅ lo gba ibeͅ loͅ, to si dagbere fun aye. Pasitoͅ naa lo tun jeͅ olukoͅ imoͅ Faranse ni ilu Messica ati Manica ni Zimbabwe.",1
iranu niwon se lale ana,1
"Ọkan ninu awọn ọmọ Ọbaladi, Ọmọọba Adewale Adetọna, lo kede ipapoda baba rẹ soju ikanni ẹ lori Fesibuuku, nibẹ lo ti jẹ ko di mimọ pe Ọba Busari Adetọna, Ọbaladi Afọn, ti jade laye lẹni ọdun mejilelọgọta(62). O ni ọjọ Ẹti, Furaidee, ni iku pa oju Kabiyesi de.",1
Arabinrin Joseph wa safikun oro re pe ile ise Radio Nigeria ni yoo maa tesiwaju lori ajosepo pelu ajo NOA fun anfani ajo mejeeji.,0
Kayefi nla lo je nigba ti arákùnrin alarun opolo kan gun Oba ilu Odo Oro ni ipinle Ekiti pa,1
O ni awọn okunrin meji naa fi ile tura ọhun silẹ pẹlu ọmọ jojolo,0
Awọn ọja ti wa ninu sọọbu itaja Iya Ibeji,0
"Ki gbogbo eniti obani iya laye (Mother) se itoju iyawon daradara, ki awa Okunrin siise itoju awon iyawo wa daradara ki ona ire gbogbo lebaa la funwa.  Ifa moyin boru",1
"L’Ọjọruu, Wẹsidee, ọjọ kejila, oṣu kin-in-ni, ọdun 2022 yii, l’Akala dagbere faye le lẹni ọdun mọkanlelaaadọrin (71). Ọkan ninu awọn amugbalẹgbẹẹ rẹ ṣalaye pe awọn ati oloogbe naa lawọn jọ wo bọọlu tawọn Super Eagles gba l’Ọjọruu, Wẹsidee, to kọja. Lẹyin tawọn wo bọọlu naa tan lawọn kuro nile rẹ ni nnkan bii aago mẹjọ alẹ. Ko si si ami kankan to fi han pe boya ara oloogbe naa ko ya.",1
Gbogbo wa yiò jé O̩lo̩run ni ipè lo̩ jo̩ kan bopè boya,1
"Ọsibitu yii ni wọn ti fi iṣẹ abẹ gbe ọmọ inu rẹ jade lokuu, ọsẹ kan lẹyin eyi ni wọn loun funra rẹ dagbere faye latari ibi to fi ṣeṣe nigba ti ọkọ rẹ la igi mọ ọn ninu. Ọjọ karun-un, oṣu Karun-un, ọdun 2020, ni wọn lọọ fi iṣẹlẹ yii to awọn agbofinro leti nipasẹ iwe ẹhonu kan ti Dokita Henry Orumen to jẹ agbẹjọro awọn obi Oloogbe fi ṣọwọ si kọmisanna ọlọpaa ipinlẹ Ondo nigba naa.",1
"Bi won baa ti njo ni ajosepo, beni omi yio se maa pa ogo ina re.",1
o da ki a ma je ounje pelu efo ati eso,0
Morgan Tsvangirai di alaisi,1
" Kinni kan to je kayeefi ninu oro e ni pe ojo keta ti won bi i saye niya e atawon ti won sun mo on ti n pe e ni Iyalode, oruko yii gan-an ni pupo ninu awon ore mama e n pe e ko too di pe won jade laye . ",1
"Nigba ti won bi baba aladugbo leere oro, baba ni oun ko tile mo boya Brown n ni ajosepo pelu olongbo re, oni oun gan-an gbo fun igba akoko ni. ",1
"Ninu ofin ti wọn ṣe yii, awọn obinrin ko gbọdọ wọ inu ibi ijọsin ati ile idana, bẹẹ si ni wọn ko faaye gba wọn lati fọwọ kan awọn akẹkọọ miran lasiko ti wọn ba n ṣe nkan oṣu.",1
"Awon ede miran ti jeyo ninu awon oro Swahili ni Ede Jamani(German), Ede Potoki(Portuguese),Èdè Gẹ̀ẹ́sì(English), ati Ede Faranse{French}, lati awon Ibalopo ti o waye larin awon onilo ede wonyii, ni nkan bi odun Ogorun marun (500) sehin.Ede Swahili ni oni ,ti di ede Keji, ni Ilo fun Egbegberun eniyan ni orile-ede meta ni Iha Ila Orun Afrika, Tànsáníà, Orílẹ̀-èdè Olómìnira Tòṣèlúaráìlú ilẹ̀ Kóngò ati Kenya, ni ibi ti ede naa ti je ede Ijoba.Ijoba Orile ede Uganda so ede naa di kiko ni gbogbo Ile Iwe alakobere, ni odun 1992. ",0
"Obinrin kan, Aanma, kọ ọrọ tiẹ bayii: “Fidio yii pa mi lẹrin-in, o si ri radarada loju mi. Ẹ lẹ o fẹ ko lọ lẹni ọdun mẹrindinlọgọrun-un, ẹni ọdun meloo ni iba waa lọ? Orin aro wo lẹ kọ nigba t’Alaafin Ọyọ ku, tabi nigba ti Ada Amaeh, oṣere tiata ku, to fi waa jẹ Ọbabinrin Elizabeth lẹyin n ṣe oju-aye fun. Iranu!”",0
Kí Ló Yẹ Kí N Mọ̀ Nípa Fífi Ohun Tó Ń Mọ́kàn Fà sí Ìṣekúṣe Ránṣẹ́ Lórí Fóònù?,1
LAM ADESINA TA TERU NPA NI OMO ODUN METALELAADORIN,1
Lara awoͅn ohun ti woͅn ma n koͅ si ori eͅroͅ ayelujara ni; ‘mo n fi ile oͅmoͅ mi sͅowo fun eͅni to ba feͅ ra.’,1
"Awujọ Akori Ibalopo ati Ibalopo jẹ ifowosowopo pẹlu Ile-iṣẹ fun Iwa-abo & Ibalopo (CGS) ti o funni ni ile-iṣọpọ-abo fun awọn ọmọ ẹgbẹ ti agbegbe LGBTQ + ati awọn alatilẹyin lati gbe, kọ ẹkọ ati dagba papọ nipasẹ eto-ẹkọ, ati siseto itọsọna ẹlẹgbẹ, ijade agbegbe. , ati ibaraẹnisọrọ iyipada. Ni afikun, awọn ọmọ ile-iwe yoo pe lati ni imọ siwaju sii nipa iṣẹ nipasẹ sisopọ pẹlu awọn ajọ agbegbe ati / tabi kopa ninu siseto siseto nipasẹ CGS. Ti a gbe sinu Gbọngan Ibugbe Opopona akọkọ, gbogbo awọn ọmọ ile-iwe ọdun akọkọ ati keji ni a pe lati darapọ mọ agbegbe yii, laibikita pataki.",1
"Ìyá ìbejì Twinz Love sá bá ọkọ míì lọ sí Ibadan, ó bímọ kùnrin síbẹ̀ ló fa ìpínyà wa - Baba Ibeji",0
Àwọn ẹsẹ Bíbélì tó tẹ̀ lé e yìí tiẹ̀ tún jẹ́ ká rí ìdí tó fi pọn dandan kéèyàn má ṣe fi ohun tó ń mọ́kàn ẹni fà sí ìṣekúṣe ránṣẹ́ sáwọn míì.,1
Ikú dóró! Èèyàn tó jẹ́ Ọlọ́run nípè níbi ìbúgbàmú Mọsalasi Pakistan ti di 100,1
Awon ti o wa lehin Obasanjo ko dake sa o. Won ni o se pataki ki eto ijoba olori-jori ti Obasanjo gun le maa te siwaju.,0
Tamedo ti fera ku,1
Iya rere ni iya awon omo yen,0
"Iroyin to tẹ akọroyin wa lọwọ lati aafin Asẹyin fidi ẹ mulẹ pe lọsan-an ọjọ Aiku, Sannde, ọjọ kẹrinlelogun, oṣu Keje, ọdun 2022. Ọba nla yii, to jẹ igbakeji alaga igbimọ awọn lọbalọba ipinlẹ Ọyọ dara pọ mọ awọn baba nla ẹ. Ipapoda ori ade yii lẹlẹẹkeje ọba ti yoo waja laarin oṣu mẹjọ sasiko yii nipinlẹ Ọyọ.",1
Ko si bi nkan ọkunrin ṣe le dede tobi si lai ṣe wi pe ẹjẹ n wọ kiri ni agọ ara eniyan bi o ṣe to ati bi o ti yẹ.,1
Iléejọ́ dájọ́ ikú fún obìnrin méjì lórí ẹ̀sùn pípolongo ìbálòpọ̀ abo sí abo,1
orò ìkẹyìn fún ọmọ ẹgbé ̣ọdẹ tí ó pa ipò dà.,1
Ki Eledumare gba abo okan gbogi ninu Osere Amuludun arabinrin Aishat Abimbola eniti o file se aso bora ni ilu Canada lose to koja!,1
KOPE TI ÀWỌN OBI Ẹ KU NI ÀKỌ́BÍ IYA BABATUNDE NAA FOSANLE LOSAN GANGAN TOSI FILE SASO BORA.,1
arákùnrin kan to n taja lẹgbẹ ibi igbafẹ yi sọ fun ileesẹ iroyin ABC pe ''iru nkan bayi sọwọn ti o si fọwọ kan ni lẹmi'',0
"Ko si idi kankan ti a fi le so wi pe awon oluko wa ko gbiyanju to, bi o tile je wi pe eto eko Naijeria pofo bi iyo to da sinu erupe ile.",0
sho fe do mi ni,1
se ni omo yen n la sugar la tori tabili,0
"Ọpọ awọn asẹwo to wa nibẹ ni wọn mu lọmọ ọdun meje, mọkanla, mẹẹdogun ati bẹẹ bẹẹ lọ, ti ọmọ kan tilẹ pa ara rẹ, nigba ti iya rẹ fi tipa ti ọkunrin kan mọle fun, to ba ni ajọsepọ.",1
"Níwọ̀n ìgbà tí ojú ara kò ti ní òróró tó le mu kó máa dán bọrọbọrọ, bí a bá fi ọ̀sẹ̀ fọ ó, ojú ara náà yóò gbẹ furu-furu ni.",1
" 26 Joabu si ba Rabba ti awọn ọmọ Ammoni jagun, o si gbà ilu ọba wọn. 27 Joabu si ran awọn iranṣẹ si Dafidi, o si wipe, emi ti ba Rabba jà, emi si ti gbà ilu olomi wọnni. 28 Njẹ nitorina kó awọn enia iyokù jọ, ki o si do ti ilu na, ki o si gbà a, ki emi ki o má ba gbà ilu na, ki a ma ba pè e li orukọ mi. 29 Dafidi si kó gbogbo enia na jọ, o si lọ si Rabba, o si ba a jà, o si gbà a. 30 On si gba adé ọba wọn kuro li ori rẹ̀, wuwo rẹ̀ si jẹ talenti wura kan, o si ni okuta oniyebiye lara rẹ̀: a si fi i de Dafidi li ori. ",0
Wa fi arakunrin re do mi,1
Ore mi oloju Ede Ore mi bi Omo Iya ,1
"Olorun nikan ati adura gbogbo eniyan orile ede yii ati atunbi awon tio ti se agbako iwakiwa yii nikan lole gba orile ede yi lowo idaamu apanirun igbehin yi, mo joko nile itawe omolehin Jesun kan ni Ibadan tio nta nkan mimu ibile kan ti a pe ni zobo bakanna ni bi mo ti gbadun oun mimu yi ni mo sa deede ri iwe iroyin awon kirisitieni (Family Encounters) kan pelu akole yii ” Ibalopo Obinrinsobinrin ni ibi gbogo wan” “Lakiriboto go de”. ",1
Awon aladugbo ti gbe Gemma Walker lo si iwaju ile ejo Middlesbrough Council latari wi pe ariwo re maa n di won lowo loganjo oru nigba to ba n ni ajosepo pelu okunrin lowo. ,1
Ibi ti won se gaa si yi ko dara rara,1
Oluko wa so fun wa pe eni to ba gbayan mi ti loyun,1
o da bi o ti gbayan mi,1
"O jókò tolówi ma mà ran, o fèséèsò mowó re bi idi è. Igbà tólówu o jà, Ki lalakori oko re nja se?",1
O ṣalaye pe o ṣe pataki lati ti ile itura ọhun pa lẹyin ti awọn eeyan to n ba ile itura naa dowopọ berẹ si n poora lojiji.,0
"Onishina ni Boda Bode, o de niyawo nile o",1
"Eku orire ojo ibi yin, a dupe lowo Olorun fun igbe aye rere ti e gbe nile aye",0
Ọpọlọpọ obinrin ni ko mọ ohun pupọ nipa oju abẹ wọn eleyii ti awọn oloyinbo n pe ni Vagina.,1
"Nigbati a dorawa tan,mo pada sile,mo sa n ba omo obinrin ti a Jo nlo school ni ajosepo ni gbogbo igba,titi ti mo fi gbonju ni mo feran ibalopo,kosi eniti mi o le ba ni ajosepo ati omode ati agba ati arugbo ati afin,",1
"Isele arun korona tuntun 19,019 ni o seyo ni osu kejila, eyi ti o mu ki apapo iye awon isele arun yi ti won ti fidi re mule lo soke si 86,576. Iye awon ti won ti je alaisi lo soke si 1,278. Iye awon alaisan ti ara won ti ya lo soke si 73,322, nigbati o wa seku 11,976 awon alaisan ti won n gba itoju lowolowo ni opin osu kejila yi.",1
"Je ka ma rele, ale ti le",0
Imaamu-agba ilu Sepeteri pa ipo da,1
"""Virtuosi"" Toni Dzhordana. Awọn ti olona-ise agbese kan ti a ti ẹgbẹ kan ti awọn alọnilọwọgba, ti o ni kọọkan jara expropriate awọn ọlọrọ eyikeyi iye.",1
" Bi mo se fi bi sile, ti mo ni kin jade lo we, ni mo ri sisi olomi loyan, ni se lon be mi, Ha!, what is left next to do , ni o jade ni enu mi, ani mi o le fi ara gbaa moo, iwo fun mi ni omi omu ti o ti kan mu, owan wa bami ni oni ojo mondi, youuu mustt be madd ni mo pariwo si lori!. ",0
"Ninu iwadii tawọn ọlọpaa ṣe, wọn lawọn alọ-kolohun-kigbe ẹda yii ti pẹ lẹnu iṣẹ laabi wọn, wọn ti n figba kan ja awọn eeyan lole lagbegbe kan naa, wọn ni wọn lọ, wọn tun pada wa ni, ki ọwọ too ba wọn lọtẹ yii. Kọmiṣanna ọlọpaa ipinlẹ Eko, CP Abiọdun Alabi, ti ni kawọn ọtẹlẹmuyẹ tubọ ṣiṣẹ iwadii wọn pari, ki wọn le foju awọn afurasi yii bale-ẹjọ, ki wọn le gba sẹria to tọ si wọn. O ni ko saaye fawọn janduku ati ọdaran l’Ekoo, tori awọn maa mu wọn debi ti wọn aa ti kan idin ninu iyọ tọwọ ba ba wọn.",1
"“Iṣẹ yii gbọdọ tete di ṣiṣe ni kiakia nitori gbogbo agbaye ti n sun kuro lara epo rọbi lilo bayii. Nigba ti a o ba fi ri dun mẹwaa si asiko yii, ko si ẹni ti yoo fẹ lati dokoowo si owo epo rọbi mọ.”",0
Ayorinde ṣalaye siwaju si pe awọn akọsẹmọṣẹ oniṣegun lati ilẹ Amẹrika lo ṣe ayẹwo oku oloogbe naa.,1
" Ilu Ibala, Idooko, Eisun ati awon ilu beebee ti o yi Ijebu-jesha ka je ilu ti a te do si ori ile Ijebu-Jesha. ",0
"Olowu ti Owu nipinlẹ Ogun, Oba Olusanya Dosunmu Amororo Keji papoda, ni ọjọ kejila, oṣu Kejila, ọdun 2021, lẹyin aisan ọlọjọ diẹ. Ọdun 2005 ni Oba Dosunmu jẹ ọba, lẹyin ti Oba Adisa Odeleye waja lọdun 2003",1
"Alaaji Yẹkini Oyedele tawọn eeyan mọ si Baba Lẹgba ti papoda laaarọ oni, Mọnde, ọjọ keje, oṣu kẹsan-an, ọdun 2020.",1
Akápò ti se alaisi,1
"Aarun igbaya jẹ iru aarun ti o wọpọ julọ laarin awọn obinrin ati nigbagbogbo waye ni awọn obinrin ti o ju ọjọ -ori 50 lọ, sibẹsibẹ o tun le waye ni awọn alaisan ọdọ. Lakoko ti o jẹ toje, awọn ọkunrin tun le gba akàn igbaya.",1
won ti mo ra won lale igbeyawo won,1
Ìdí tó fi dára láti máa fi omi nìkan fọ ojú ara,1
Fo abia ati abe e,1
BBC Yoruba wa Yussuf Adekola kan lẹyin iroyin nipa rẹ pe awọn gbewiri gba ọkada tuntun to ṣẹṣẹ ra. Yussuf Adekola ṣalaye ohun ti oju rẹ ri lọjọ to gbe ero naa ti ko si mọ pe ole to fẹ gba ọkada tuntun ti oun ra ni.,1
 Gbogbo iya gbodo mu eko nipa ibalopo ni okunkundun fun awon omo won “o gbodo je mimo fun awon omo wa wipe mimo ni eya abe won eyi ti enikeni ko gbodo se oun kohun pelu je. ,1
"O MA ṢE O: BARCELONA RU IGI OYIN NILE LIVERPOOL, LAWỌN OLOLUFẸ BARCA BA BU SẸKUN",1
Adajo naa ti je obi idi niyi ti ko fi le se Idajo to peye,1
"Ohun miran ni pe ti o ba n ṣe nnkan oṣu, ti o ba jẹ nkan to ni ṣuga daadaa, nkan oṣu rẹ yoo pọ.",1
Awon agba ma ni awon iya yen,1
"Mo ni igbagbo wipe omo mi ati awon ore re ti o ti fi ipa ba lo po yio ni ilera okan laipe jojo Ohun ti o je ibanuje okan fun mi ni wipe ti a ba tile yanju re nisisiyi, ogunlogo oniruru odaran ati alaarun opolo bii tire si po yanturu lori erupe !.",0
Asake ti ro efo fun mi Mo de je Mo de gbemi ,1
se lo gboko sinu iho mi,1
"Tó o bá ti lè fi fọ́tò kan ránṣẹ́ lórí fóònù, ó ti kúrò ní tìẹ nìkan, torí tó bá ti tẹ àwọn míì lọ́wọ́, ohun tó bá wù wọ́n ni wọ́n lè fi ṣe. Wọ́n tiẹ̀ lè fi bà ẹ́ lórúkọ jẹ́. Amanda Lenhart, tó jẹ́ olùṣèwádìí àgbà, sọ̀rọ̀ lórí fífi ohun tó ń mọ́kàn ẹni fà sí ìṣekúṣe ránṣẹ́ lórí fóònù, iléeṣẹ́ Pew Research Center wá gbé jáde ohun tó sọ jáde. Ó ní: “Ó ti wá rọrùn gan-an báyìí kí gbogbo ayé rí ohun tí kò tọ́ téèyàn fi ránṣẹ́ látorí fóònù, ì báà jẹ́ pé ṣe lonítọ̀hún ṣèèṣì ṣe nǹkan ọ̀hún.”",1
"Bakan naa, ni ọjọ Iṣẹgun, Tusidee, ni awọn afurasi to jẹ ẹlẹgbẹ AbdulGaniy ti wọn pa lọọ gbesan iku ọkan ninu wọn yii, ti wọn si pa arakunrin kan ti wọn n pe ni Adebayọ Yitta, nidii ofi to ti n hun aṣọ. Awọn tọrọ naa ṣoju wọn sọ pe lẹyin ti wọn yin Adebayọ nibọn tan ni wọn tun n ṣa a ladaa titi ti ẹmi fi bọ lara rẹ.",0
 ma she fiwa jor ajigijaga omo-ita. abe mi lo ti ko ishe ni Idumota ati Mushin. nitori pe o gba odo poki nigba ti mo ni ko spell a-j-i-g-i-j-a-g-a ti oun lor n spell j-a-g-i-d-i-j-a-g-a-n ni mo shey yor kuro ninu awon ehin mi. ,0
kinni mi duro ninu Ile Omo ohun ,1
" Egbe osise ni wa, abe egbe osise orile-ede yii ti won n pe ni NLC la wa. ",0
E wo Arakunrin Olawale Olamiposi ti o n ja awon eniyan ni jibiti,0
"Ilẹ̀ ń jẹ̀'yàn! Yàtọ̀ sí olóògbé Pa Kasumu, taa ni ẹ tún dámọ̀ ...",1
Ìtura lati orí ọmú (Nipple Orgasm),1
"Diẹ ninu awọn iṣowo jẹ apakan ti ero isinmi itunu, afipamo pe wọn gba igbeowosile lati Igbimọ Highland lati gba ọ laaye lati lo awọn ohun elo ìgbọ̀nsẹ̀ wọn.",1
‘’Mi o tilẹ mọ pe ko ni nira rara lati ri eͅni ti yoo ta ile oͅmoͅ reͅ fun awoͅn ti woͅn ba feͅ ya a lo lati bimoͅ’’,1
"COVID-19 ni àrùn tí kòkòrò àrùn kòrónà ń fà, èyí tí ó jẹ́ kòkòrò afàìsàn tí óò kéré lọ́pọ̀lopọ̀ (ó kéré ju ǹkan tí a lè fi ojú lásán rí ní àìlo ẹ̀rọ tí a fi ń sọ àwòrán ǹkan kékeré di ńlá), tí ó lè tàn láti ara ẹnìkan sí ẹlòmíràn. COVID-19 máa ń fa àwọn àmì àìsàn tí ó fi ara wé ọ̀fìnkì bíi ikọ́, èémí kúkúrú, ibà, àárẹ̀ àti ara ríro. Àwọn ẹ̀yà ara tí a fi ń mí ni COVID-19 máa ń sábà pa lára. Bí ó tilẹ̀ jẹ́ wípé ọ̀pọ̀lọpọ̀ ìkọlù àrùn kìí léwu, ó lè ṣe ìpalára fún ẹ̀dọ̀fóró ó sì lè fa àrùn ẹ̀dọ̀fóró (àrùn tí ó le pọ́nrọ́n tí ó máa ń kọlu ẹ̀dọ̀fóró) tí ó sì lè ṣe ikú pa ni bí ó bá jẹ́ èyí tí ó le.",0
"Gẹgẹ bi ohun ti awọn onimọ naa sọ, o ṣeeṣe ki iho naa gun si bi òjò ba ṣe n rọ si.",0
"Gẹgẹ bawọn ẹka iroyin agbegbe naa to fiṣẹlẹ yii sita ṣe ṣalaye, wọn ni ọrọ ẹsun agbere lo da wahala silẹ, pe ọkọ Rachel torukọ ẹ n jẹ Lartey Daniel, ẹni ọdun marundinlogoji (35) pẹlu iyawo rẹ jọ n fẹsun iṣekuṣe kan ara wọn ni. Wọn bi ọkọ ṣe n sọ pe iyawo n rin irinkurin niyawo naa n naka sọkọ rẹ pe oniranu kan ni.",1
"Lara nkan to tun ma n mu ki ile nkan oṣu dawọ duro lai pe ọjọ ni ti obinrin ba ṣe iṣẹ abẹ lati gbe ile ọmọ rẹ jade, fun idi kan tabi omiran.",1
Oke-Osanyintolu ní nígbà tí àwọn ma fi dé ibi tí ìjàmbá iná náà ti ń wáyé àwọn ri wí pé táńkà kan tó gbé epo ló kọlu dúrọ̀mù kan tó sì gbiná.,0
Obinrin to ba feran ki won ma la obo ee ko sope yes.,1
"Lailai ni mo ti dakẹ́: mo ti gbe jẹ, mo ti pa ara mi mọra; nisisiyi emi o ké bi obinrin ti nrọbi; emi o parun, emi o si gbé mì lẹ̃kanna.",0
"Bo tilẹ jẹ pe wọn ti gbe oku obinrin kan jade nile itura naa, wọn ṣi n wa awọn eeyan mii to lọ sun nibẹ.",0
mo ma fi ahôn mi lá abe e,1
"Agba oṣere tiata Yoruba, Adenike Adegboye, ti ọpọ awọn ololufẹ rẹ mọ si Iya Ibeji omo araye le ti di onile tuntun.",0
"""O sọ fun mi pe oun ṣe nkan naa nitori pe oun ko ri nkan ṣe, ati pe oun fẹran lati ma a ki nkan ọmọkunrin oun si inu iho kekeeke.",1
"Eleyii to ṣeeṣe ko jẹ nitori ibalopọ, iloyun, ibimọ abi ki ayipada de ba oju abẹ obinrin.",1
"Obinrin alarun opolo kan ti won n pe ni Iya Sunday ti bi ibeji, abe ile alapa kan lopopona Osogbo lo bi omo naa si laipe yii,...",1
ARA MI DIDE NINU AWE！EJOWO KINNI KIN SE？,0
"Nibi ti eyi ti n lo lowo, eniyan meji gbe emi mi .",1
Ona ati dena re ni ki a mo iru ipin-eje ti olukaluku je ki a to ba ara wa se ere ife eyi ti yoo di omo.,1
", wura wọn li a o si mu kuro; fadaka wọn ati wura wọn kì yio si le gbà wọn là li ọjọ ibinu Oluwa: nwọn kì yio tẹ́ ọkàn wọn lọrùn, bẹ̃ni nwọn kì yio kún inu wọn; nitori on ni idùgbolu aiṣedede wọn. 20 Bi o ṣe ti ẹwà ohun ọṣọ́ rẹ̀ ni, o gbe e ka ibi ọlanla: ṣugbọn nwọn yá ere irira wọn ati ohun ikorira wọn ninu rẹ̀: nitorina li emi ṣe mu u jina si wọn. 21 Emi o si fi i si ọwọ́ awọn alejo fun ijẹ, ati fun enia buburu aiye fun ikogun: nwọn o si bà a jẹ. 22 Oju mi pẹlu li emi o yipada kuro lọdọ wọn, nwọn o si ba ibi ikọkọ mi jẹ; nitori awọn ọlọṣà yio wọ inu rẹ̀, nwọn o si bà a jẹ. 23 Rọ ẹ̀wọn kan; nitori ilẹ na kún fun ẹ̀ṣẹ ẹjẹ, ilu-nla na si kún fun iwa ipa. 24 Nitorina li emi o mu awọn keferi ti o burujulọ, nwọn o si jogun ile wọn: emi o si mu",0
"Títí tófijẹ́ Ọlọ́run nípè, ọ̀gágun Arotile ẹnitó jẹ́ bíbúrafún lósù kẹsan ọdún 2017, tósìjẹ́ obìnrin àkọ́kọ́ tó ńwa ọkọ̀ báàlù ìjagun lájọ náà.",1
oponu afofun gbemu oni'fun boto..,1
"Ṣe wọn ni bo ba ru ni loju, aa bi ilẹ leere, eyi lo mu ki gbogbo wọn ko ara wọn lọ sọdọ babalawo ọdaran yii, wọn ni ko ba awọn gbe Ifa janlẹ, ki ẹlẹrii-ipin taṣiiri ẹni to huwa afọwọra naa laarin awọn.",1
gbenu dake olori nla,1
Zuma sọrọ lori iha rẹ si itankalẹ kokoro aarun HIV,0
Iya mi lo maa n ro mi lagbara nigbakuugba ta a ba fẹẹ lọọ digunjale,0
"Alaga ẹgbẹ igbimọ awọn agba Yorùbá, oloye Idowu Ṣofọla, ti dagbere f'aye l'ẹni ọdun mẹrinlelọgọrin (84). Akowe agba fun ẹgbẹ Igbimọ awọn agba Yorùbá, dokita Kunle Ọlajide lo fi idi ọrọ naa mulẹ fun akọroyin BBC.",1
" O si mu ọ̀kọ mẹta lọwọ rẹ̀, o si fi wọn gun Absalomu li ọkàn, nigbati o si wà lãye li agbedemeji igi pọ́nhan na. 15 Awọn ọdọmọdekunrin mẹwa ti ima ru ihamọra Joabu si yi Absalomu ka, nwọn si kọlù u, nwọn si pa a. 16 Joabu si fún ipè, awọn enia na si yipada ati mã lepa Israeli: nitori Joabu ti pe awọn enia na pada. 17 Nwọn si gbe Absalomu, nwọn si sọ ọ sinu iho nla kan ni igbogàn na, nwọn si papó okuta pupọ jọ si i lori, gbogbo Israeli si sa, olukuluku si inu agọ rẹ̀. 18 Absalomu li ọjọ aiye rẹ̀ si mu, o si mọ ọwọ̀n kan fun ara rẹ̀, ti mbẹ li afonifoji ọba: nitoriti o wipe, Emi kò ni ọmọkunrin ti yio pa orukọ mi mọ ni iranti: on si pe ọwọ̀n na nipa orukọ rẹ̀: a si npè e titi di oni, ni ọwọ̀n Absalomu. ",0
"ìye, ipa-ọ̀na rẹ̀ a ma yi sihin yi sọhun, on kò si mọ̀. 7 Njẹ gbọ́ temi nisisiyi, ẹnyin ọmọ, ki ẹnyin ki o máṣe yà kuro li ọ̀rọ ẹnu mi. 8 Takete kuro lọdọ rẹ̀, má si ṣe sunmọ eti ilẹkun ile rẹ̀: 9 Ki iwọ ki o má ba fi ọlá rẹ fun ẹlomiran, ati ọdun rẹ fun ẹni-ìka; 10 Ki a má ba fi ọrọ̀ rẹ fun ajeji enia; ki ère-iṣẹ ọwọ rẹ ki o má ba wà ni ile alejo . 11 Iwọ a si ma kãnu ni ikẹhin rẹ̀, nigbati ẹran-ara ati ara rẹ ba parun. 12 Iwọ a si wipe, emi ha ti korira ẹkọ́ to, ti aiya mi si gàn ìbawi: 13 Ti emi kò gbà ohùn awọn olukọ́ mi gbọ́, tabi ki emi dẹti mi silẹ si awọn ti nkọ́ mi. 14 Emi fẹrẹ wà ninu ibi patapata larin awujọ, ati ni ijọ. 15 Mu omi lati inu kudu rẹ, ati omi ti nṣàn lati inu kanga rẹ. 16 Jẹ ki",0
"Muhammadu Buhari, tori tipẹtipẹ sẹyin ni Buhari ti sọ pe Abacha ko jiwo Naijiria o, bẹẹ ni ko jale rara, o kan palẹ awọn owo kan mọ kuro nilẹ lọna aitọ ni, bo tilẹ jẹ pe ọrọ ti Buhari sọ nigba naa bi ọpọ eeyan ninu, wọn adape ole lọmọ mi n fẹwọ, adape agbere ni ṣina. Ṣa, niṣe ni ka maa dupẹ lọwọ Abacha, ka si tun maa dupẹ pataki lọwọ awọn orileede to fowo ran, ti wọn si fi jiṣẹ, ka parọwa sawọn orileede yooku ti owo baba wa lọdọ wọn, ki wọn ma jafara lati ba wa ko o, tori a ṣi nilo owo lati gbọ bukaata wa, ka waa bẹ ijọba wa ki wọn dakun nawo ti Dadi wa, abiyamọ tootọ ti ko gbagbe awọn ọmọ ẹ, n taari si wa yii, fun anfaani wa, nile loko.",1
KI LO DE TI AWON OBINRIN KAN OFE RAN OBO LILA,1
tura lati oju ara tabi G-Spot,1
"Mo tiraka lati fa a jade, amọ o kọ, ko jade, ti ohun to n fa oju ara mi ko si sisẹ bo se yẹ.",1
"Nigba to n sọrọ lori ile tuntun naa, Iya Ibeji Omo Arayele to mu ijo jo lasiko ayẹyẹ ile sisi naa, wa n fi gbogbo ogo fun Ọlọrun to fun oun nile naa.",0
Enikan ti tura nibi ti a ti n gbo iroyin?,1
je ka ma jara wa,1
"O ṣe ni laanu pe ko lee ṣe laini ibalopọ, ti ẹni naa yoo si maa wo orisirisi amọ ko ni to fun un mọ",1
 Ohako yi ni awon Oyenla ati awon eniyan re ni won lo te Ibokun do lati owo Ba Agigiri Alase. ,0
"O kilọ fun awọn to ni ile itura lati bojuto irufẹ ile itura bẹẹ, bi bẹẹ kọ awọn yoo maa gbe ile itura to ba tapa si ofin ti pa.",0
je kama dorawa..,1
"Lóòótọ́, Bíbélì ò sọ̀rọ̀ nípa àwọn ohun tó ń mú ọkàn fà sí ìṣekúṣe ní tààràtà. Àmọ́ wíwo àwọn ohun tó ń mú ọkàn fà sí ìṣekúṣe kò bá àwọn ìlànà Bíbélì mu.",1
"Nitori na nigba ti elomiran ba sun loru to dede ba ara e larin awon Ajoji loju ala tabi ki okunrin ma ba obinrin lasepo tabi obinrin ba okunrin lajo sepo to ba je wipe iru awon eni be yen ba nwo oju Olorun fun omo bibi, bi awon onitohun yen o ba sora gidigidi o ma soro fun iru awon eniyan be lati ri omo bi laye won. ",0
