,text,label
346,近日，市质监局面向全市征集300名“市民计量监督员”的消息发出后，许多热心市民纷纷打电话报名参与，市民谢婷也是其中之一。 她是一名 家庭主妇 ，空闲时间较多，希望能参加一些公益活动。 她去年就关注到了“市民计量监督员”活动，觉得很有意义，但由于报名晚了未能参加，今年终于盼到了第二届。,1
347,而且日坐羊刃的，老公还多伤残之灾。 女性日干为阳干、又身强者，往往在 夫妻生活 中也显得过于强势，违背了应有的阴阳平衡，也容易留不住婚姻。 三、婚姻宫逢冲刑对婚姻的危害。,1
348,，时常加强锻炼，对保持身材、预防盆腔炎等各种妇科病有很大作用，还可以提升性生活质量。 3、保持 私处 干爽私处湿气太大容易导致霉菌性阴道炎。 尽量少使用不透气的卫生护垫。,1
349,以每平方英寸(约为6.45平方厘米)面积上的菌落形成单位(CFU，表达活菌数量的单位)作比较，检测显示，键盘上有354.3万个CFU，手机上约有160万个CFU，鼠标上约有137万个CFU，触控板上有810个CFU，最脏的是出入证，单位面积上有462万个CFU。 而 卫生间 马桶座上有172个CFU，笔上有51个CFU，马桶冲水按钮或扳手上有30个CFU，钱上有5个CFU，宠物玩具算是脏的，单位面积上有1.9万个CFU。 检测结果还显示，多种细菌“入侵”办公室，比如芽孢杆菌、革兰氏阳性球菌、革兰氏阳性杆菌、革兰氏阴性杆菌，它们会引起人食物中毒、链球菌感染、抗生素耐药性等。,1
350,子默堂以“品质至上”为宗旨，推出了子默堂女性抑菌膏，取得了显著的成果。 又在本次峰会推出了子默堂男士延时抑菌喷剂，组成“黄金组合”，让 夫妻生活 更和谐。 可以说，子默堂的产品定位就是既要火爆，又要走长线，除了质量上的精益求精，深度打造品牌团队文化更是必不可少的基础。,1
351,这样更适合搭配而且换衣服也比较方便。 3、如果选择的婚纱是短款的露腿的，那么 下身 可能就必须穿与肤色同色的长袜了，虽不抵寒，但至少比不穿好一点点！ 4、上身无论如何都不要选择套头的，尤其是高领，因为在你穿脱之间很容易把脸上的妆面弄花影响造型，在选择开衫的最好的。,0
352,人流后注意事项：注意一、保持外阴清洁卫生，禁止 同房 。 人流后子宫口还没有闭合，子宫内膜也有一个修复的过程，在这段时间内，要特别注意保持外阴部的清洁卫生，术后半月内不要盆浴，以免不洁水进入阴道，导致细菌侵袭，引起感染。,1
353,踏过三层台阶，人们登临圜丘，这里是拜天的地方。 不用斋戒，更不用献上 牺牲 和祭器，今人不用理会往日的体统，纷纷抢占着最中央的天心石，一边踩着一边喊着一边自拍着。 还没数完圜丘上九的倍数，就已经到了皇穹宇，这是供奉圜丘坛祭祀神位的场所。,0
354,"""打造最安全、最可靠、最满意、最快捷、最具影响力的大学生假期求职服务平台""是假期工招聘网的使命！ ******************************************招聘电话：15890369773 崔经理求职QQ：528257179 164858079个人微信咨询：15890369773（搜索添加个人微信， 方便 交流咨询）微信公众号：hsjjob（关注微信公众号，求职更方便哟）招聘网址：www.hsjjob.comwww.hsjjob.cn寒假工招聘 / 寒假工招聘 / 假期工招聘 / 寒假工招聘网2017寒假工招聘专场： http: / / www.hsjjob.com / 2016hanjiagong.html2017假期寒假打工，请了解了假期工招聘网后再做决定",0
355,。 1、老太太抱着外孙从电动车前经过差点 失明 前几天，江苏高女士的母亲抱着外孙出门，没想到 眼睛被电动车遮阳伞划出一个6毫米的伤口，而且以后的视力都会受影响！ 虽然车主表示愿意负责，但损失的视力多少钱都买不回来了！,1
356,前天申城最高26.8℃，一名19个月大的女婴被父亲遗忘在车里，等到父亲发觉后，女童已经在蒸笼般的密闭车厢里待了数小时。 最终，女童因抢救无效 夭折 。 医生表示，女婴死于“热射病”，家长千万不要把孩子单独锁在车内。,1
357,朴有天被第四女起诉 性侵 警方已受理,1
358,我想，我一定要好好干，争取多拿点年终奖，虽然很辛苦，但是我坚信终有一天我会成功的，设计很费脑子，甚至上厕所的时候都会冥思苦想。 有一天，我在上 大号 ，看到门上一则广告：找男女公关，感情陪护，月入过万不是梦。 凭借我大学时锻炼的身体，我勇敢地拨打了电话。,1
359,！ 小编的朋友小A刚结婚的时，老公总出去应酬“我晚上有饭局想吃什么给你带回来”小A说，好 宝宝出生，老公的外出反而多了“周日有事不能和你一起带孩子了”小A说，好 直到一次小A生病“亲爱的下班早点回来给我买点药”“不行啊我有个聚会你自己买吧”小A 挂了 电话这次，她没说出口那个“好”字…… 小A想不明白自己这样一次次的包容为什么换来的都是冷漠呢？ 恋爱、婚姻的起初都大同小异的，两个字——爱情日子一天天过去我们发现各式各样的问题都浮出了水面疑惑，猜忌，迷茫你是否也有类似的问题？,0
360,亿光声明稿指出，此专利侵权诉讼源于2013年3月25日，由日亚化向东京地院提起。 针对此案判决结果，亿光 表示遗憾 但尊重法院判决，另强调此案所涉及的蓝光LED晶片结构技术专利，已于2013年11月6日期满失效，因此对亿光产品已无任何影响。 日亚化与立花电子、EE Japan之间的专利诉讼，截至目前已获得两次胜诉。,1
361,在小区的物业公司办公室，记者见到了一名精神恍惚的女子。 物业公司的工作人员称，她就是死亡孩子的母亲，但她还不知道孩子已经 离世 了。 事发时到底发生了什么，记者不忍心上前询问。,1
362,肥胖的女性往往比其他人群更在意自己的身材，在她们面对食物以及与食物有关的事情时，她们的注意力不可避免地被转移至与食物和身材有关的主题上——最终造成学习能力的下降。 在此之前曾有研究发现，当被引导思考每日支出等问题时， 低收入 群体的认知和学习能力会有下降。 这两个研究产生的类似结果也许可以为这一假设提供参考。,1
363,唐河召开河南省第十九届 环卫工人 节暨表彰大会 唐河召开河南省第十九届环卫工人节暨表彰大会 唐河召开河南省第十九届环卫工人节暨表彰大会今天是河南省第十九届环卫工人节，为大力弘扬环卫工作人员无私奉献精神，营造尊重、理解和支持环卫工人劳动的良好社会风尚，促进环卫事业持续健康发展。 10月26日上午，县城管局召开庆祝河南省第十九届环卫工人节暨表彰大会。,1
364,据王连民说，这是当年他妈的嫁妆，没有照片。 三十年过去了，父亲都 作古 了，他也81岁高龄了，文物却依然下落不明，他家也没有收到任何经济补偿。 对此，文化站方面表示，当时东西收来后直接就交到了县里参加展览，但展览结束后文物却没了下落。,1
365,偶尔可以停下来休息，但是别蹲下来张望。 走了 一条路的时候，记得别回头看。 时不时问问自己，自己在干嘛?记住，每天的太阳都是新的，不要辜负了美好的晨光。,0
366,（视频来源：DV现场）事件发生在20日晚，在金湾区小林镇经营拉面店的马先生，就遭遇到抢小孩的事件。 （资料图）当时年仅一岁半孩子一个人在店门口玩耍，孩子的阿姨距离孩子只有两三米，眼看男子一手把孩子抱 走了 ，立刻追出去并喝止该男子。 该男子跑了十几米后，眼见围观的人越来越多，就迅速放下孩子并转身逃走。,0
367,本次大赛的主题是“徒步鸀脚丫，环保爱咱家”，大赛组委会此前在呼吁市民文明参赛的同时，继续扩编“鸀脚丫”环保小分队，吸引更多的团队、志愿者加入其中，一路服务参赛选手。 活动沿途，大赛组委会还增设 环卫工人 ，并设有垃圾箱、垃圾清运车、移动公厕等设施。 （完）2014 / 05 / 25 16:10此稿为新华社体育专线稿件，严禁转载。,1
368,精索静脉曲张病情在发展的每个阶段，都有不同的表现症状，只要能认准早期的症状就能及时制止病情发展，病彻底治愈。 精索静脉曲张早期表现症状：1、阴囊坠胀不适出现睾丸疼痛的情况，有些时候在进行 房事 、长途行走症状加重，平卧休息后症状较轻。 2、睾丸位置变化患上精索静脉曲张后会发现睾丸位置变低，精索粗大，触及静脉团。,1
369,”翟先生说。 就此采访了呼和浩特市环卫局副局长郝连军，他说：“今年我们将在首府建设46座移动公共厕所，已经初步完成70多处的选址，重点在玉泉区和回民区，解决人流密集地区人们的 如厕 问题。 目前，我们正在和相关部门进行对接，计划将在近期逐步完成公共厕所的设置。,1
370,韩联社中新网6月18日电 据韩联社报道，韩国外交部第一次官(副部长)赵太庸18日出席国会质询政府有关外交、统一、安全工作的会议时，就日本政府调查“河野谈话”制定始末一事表示，韩方将拿出所有国内外资料和证据，让日方无法破坏“河野谈话”精神。 赵太庸表示，日本政府非常清楚韩方对日军 慰安妇 问题的立场。 韩方的立场始终如一，会努力在慰安妇受害人有生之年制定解决方案。,1
371,记者了解到，不仅是北京，贵州、内蒙古、云南、江西、四川、甘肃、青海、湖南等省份都在近期开展了数据采集工作，同时也都印发了机关事业单位养老保险数据采集实施方案的通知。 此外，甘肃省举办了“机关事业单位养老保险数据采集调度培训班”，并指出“重点把参保人员范围、工资供给渠道、各类津补贴构成、 特殊人群 等各类基础情 况搞清楚，弄明白”。 江苏省发布了《政府关于机关事业单位工作人员养老保险制度改革的实施意见》，该文件中提出，“由省级集中管理数据资源”。,1
372,江东新闻网讯(通讯员郁枫)盛夏时节，酷热难挡，环卫中心多措并举，积极备战，通过教育培训、调整作业时间、加强车辆检查、强化后勤保障等手段，为 环卫工人 高温作业防暑降温。 召开班组长会议，部署高温季节作业安排要求，加强一线职工防暑降温常识的教育，切实提高职工的自我防范意识和自救互救能力；中心汽车队召开月度安全例会，加强驾驶员安全、文明驾驶教育，做到合理排班，杜绝疲劳驾驶。,1
373,新华社记者魏培全摄图片来源：新华网3月24日，行人走过福州西湖周边被落叶覆盖的人行道。 近日，福州市环卫部门尝试在市区湖滨路、白马路等路段人行道开展“落叶不扫”试点，在减轻 环卫工人 工作压力的同时为城市增添诗意和浪漫。 福州地处亚热带，气候的特殊性让很多阔叶树在春季落叶，形成别样的城市景观。,1
374,工商总局新闻发言人于法昌在当天举行的新闻发布会上说，商事制度改革不断深化，市场准入便捷性进一步提高，营商环境改善，促进了市场主体活跃发展。 他介绍，现代服务业和高科技企业加快发展，推动我国产业 结构优化 升级。 前三季度，第三产业新登记企业325.2万户，同比增长27.6%，占新登记企业总数的81.1%。,1
375,可惜人们忘了，忘了时间的残酷，忘了人生的短暂，忘了世上有永远无法报答的恩情，忘了生命本身不堪一击的脆弱。 父母 走了 ，带着对我们深深的挂念；父母走了，留给我们永无偿还的心情。 你就永远无以言孝。,1
376,秦伟被控 性侵 还疑似虐狗被批私底下判若两人,1
377,根据泰国皇宫宫务处公告：蒲美蓬于2016年10月3日到诗里拉吉（Siriraj）医院接受治疗，虽然御医团尽全力进行诊治，但是国王病情没有好转，越来越严重。 10月13日15:52在诗里拉吉医院 驾崩 ，享年89岁，在位时间70年。 泰国网友纷纷在脸书上换大头贴，哀悼这位国王过世。,1
378,3、 公司第一届董事会第十九次会议审议通过了公司年度报告，公司全体董事均出席会议并表决。 4、 大华会计师事务所(特殊普通合伙)对本公司2014年财务报告进行审计，出具了标准无 保留意见 的审计报告。,1
379,”91岁的抗战老兵罗见渊曾参加长沙会战、赣州战役、常德会战等恶战，身上伤痕累累。 罗见渊说，自己命大活到了91岁，而一起出去的战友差不多都 不在了 。 矗立于四川成都市人民公园的川军抗日阵亡将士纪念碑前，十余名抗战老兵及后代们聚在一起，深深鞠躬，献上花圈。,1
380,本报讯（通讯员袁忠）4月22日，由苏州市吴中区教育局副局长程朝阳 同志 带领下的区教育局教研室成员、区各高中分管教学的校长、教务主任等一行24人来实验学校参观交流。 俞仁礼校长等校级领导班子成员热情地接待了来宾。,0
381,“那她在上学的地方办也需要户口本吗？ 因为家里的户口本所有人都在一起，寄过去不 方便 。 ”“她已经17岁，在那边办不需要，只用带着身份证就可以了，16岁以下才需要户口本。,0
382,偶尔，会因为白天生活的繁忙或遇事不顺而失眠，闭着眼睛辗转反侧几次后，听些音乐才勉强入睡。 夜间，会因为睡前多喝了一杯水而起身去 洗手间 ，而每次都要瞎摸几次才能找到床头灯的开关，磕磕碰碰更是常事。 第二天闹钟的响起是新一天的开始，出门前总会用手机查一下今天的天气情况，好确定要不要带伞。,1
383,楚天都市报讯楚天都市报讯（记者胡勇谋实习生阮小凡）昨日，来自武汉交通部门的消息称，3月26日至9月15日，地铁3号线一期汉阳王家湾站将进行主体及附属结构工程施工，周边相关道路机动车按照单双号通行，同时相关路口全面禁左。 根据相关要求，施工期间，每日7：00至20：00， 龙阳 大道（墨水湖北路至玫瑰街）中型（含）以下载客汽车按车牌尾号分单双日通行。 车牌尾号为英文字母的，按字母前最后一位阿拉伯数字对应的日期通行。,0
384,当天16时到达保定站后，他拎起背包就走了，把钱包落在了卧铺上。 去商店买东西时，他才发现钱包 不在了 。 银行卡、身份证和钱都没有了，这下可怎么办啊！,0
385,凤姐 发福 成这样网友称，这次她是真的怀孕了吧？,1
386,“每次下到山坡上捡垃圾，我们就像攀岩选手一样，将一头拴在栏杆上的绳子绑在身上，抓住草小心弯腰捡，有一次我还踩落了一块石头，差点摔下去。 ”一名 环卫工人 说。 据贵阳交警八大队民警介绍，类似小关桥头的应急车道，是专门供工程救险、消防救援、医疗救护或民警执行紧急公务等处理应急事务的车辆使用，社会车辆禁止驶入或者以各种理由在车道内停留。,1
387,大奖中出后，那位女士又出现在彩票站，看样子不像是中奖者，而那位年轻小伙儿此后再未出现过，不知是回家过年没回来，还是其他什么原因。 于女士介绍说，除了获知中出大奖那天在彩票站门口贴出喜报、放了鞭炮外，他们后来还在门前 挂了 条幅，在站点内部双色球走势图上也张贴了中奖喜报，经过站点或到站点买彩票的人都会看到，即使中奖者原先不知自己中奖，看到这些讯息，自然就会知道了。 但自大奖中出后却没有任何人向他们询问兑奖的有关事宜。,0
388,喝酸奶最佳挑选有脱脂和低热量成效的酸奶，这种酸奶的热量比全脂酸奶要低很多，可是热量比较低，不宜堆积在人体内致使脂肪构成。 苹果酸奶瘦身法虽然有显着的瘦身作用，可是为了本身养分均衡，通常一次瘦身时刻最佳不要超越三天；假如女人在 生理期 或许正在伤风中，最佳不必运用该办法瘦身；瘦身过程中如果呈现身体不适感受，最佳立刻停止运用该办法；瘦身期间最佳不要进行过于剧烈的运动。 完毕三天的苹果瘦身法今后，远离了刺激性食物，我们的肠胃会开端变得软弱，味觉也会变得灵敏起来，胃部开端缩短，因而当咱们康复正常饮食的时分要留意渐渐调整，不能一下就暴饮暴食，特别不要吃零食，康复饮食的前三天最佳吃的清淡一点，以继续瘦身作用，运用苹果酸奶瘦身法等于给身体的消化系统进行了一次大扫除，要知道，一次运用这种办法康复身段是不可能的，最佳每隔一两个月进行一次，直到减到理想的体重停止。,1
389,这几天天气逐渐降温，为保暖，杭州市民李 小姐 赶紧把压箱底的厚衣服通通翻出并穿上。 没想到，才穿两天，李小姐身上便出现了一个个红色的大疙瘩，而且奇痒无比。,0
390,赛后又被好声音节目组推荐参加《直通春晚》获得全国四强。 2012年12月发行自己2002年 夭折 的原创专辑《痴心不改》，其同名专辑主打歌《痴心不改》获得“第17届全球华语榜上榜金曲奖”。 2013年9月4日发行EP《我就在你面前》并获得“第六届音乐风云榜新人盛典年度风尚女艺人”、“2013华语金曲奖年度艺人和年度传媒联合推荐大碟”。,1
391,半个月前，医生告知王女士其父胃癌病情加重，她便在网站上预订了父亲的“后事”。 “网上的价格更加透明，而且殡仪公司把每一个环节都安排好了，家里老人 走了 ，我也没有精力来安排这些细节。 ”王女士与丈夫都从事IT工作，他们对网购预定“后事”并不抗拒。,1
392,肆无忌惮露肩的季节，收腰部肉肉的印花衫一条修身的牛仔裙，优雅复古，还带出一些女人味。 性感露肩蕾丝衫， 下身 搭配亚麻复古碎花半身裙，很有个性魅力的哦！ 很有淑女的风格。,0
393,在民主路北三里，记者找到了视频中被打的收费员苏阿姨，提起昨天下午发生的这件事，苏阿姨还陷在云里雾里。 采访：停车收费员 苏阿姨他（车主）来的时候我还帮他指挥停好了我还跟他说五分钟之内2元半个小时4元一个小时8元（后来）我都看到他上车了他一上车我就见他开出了车位我就叫他给钱他都不给钱他也不理我马上就开车 走了 苏阿姨说，按照计时，这名男车主停了一个多小时，理应缴纳16元停车费，但是，这名男车主在上车后既没摇下车窗，也没有停车的意思，于是，她就骑着电单车追着这辆奔驰一路来到了民主思贤路口。 苏阿姨说，当时，她也很着急，就把电动车横在了奔驰前，没想到却遭受了这名男子的暴力举动。,0
394,王菲素颜近照曝光似没穿内衣 胸部 下垂,1
395,她表示自从悲剧发生后，家人已许久没有笑容，“今年看见公公脸上崭露笑靥，真太好了”。 大都会在开赛前为刘家与另一位 殉职 警察拉莫斯家属举行隆重悼念仪式，巨大显示屏播放两名殉职警员的照片，全场脱帽默哀，还有三架市警直升机低空飞过球场致意。 当主场播音员高呼他们姓名时，响起一片嘘声，但当刘家人出场时，却爆出热情欢呼声，全场起立鼓掌，也让满面愁容的刘家双亲刘伟棠和李秀燕以微笑响应。,1
396,心梗是老年人健康的头号杀手，发病快，病程短，治疗时机稍纵即逝，考验的是医院的责任心。 日前，昆山法院审结一起因医院疏忽贻误患者最佳治疗时间，致使患者遗憾 离世 的医疗纠纷。 去年一天早上6时左右，张大爷晨起感到身体不适，出现胸闷、呕吐、出虚汗等症状。,1
397,2005年的10月17日，巴金在上海 逝世 ，如今已过去整整11年。 10月16日，“讲真话——纪念《随想录》创作完成30周年图片文献展”在上海图书馆开幕。,1
398,4.更受异性的喜欢有了好的身材，对于一个女生就是绝对的优势，不仅仅是生活、工作、还是交际上，不信的话可以看看你身边的朋友吧。 5. 夫妻生活 更加和谐一直关注塑形者的朋友们都应该知道，塑形者曾经发过一篇有关健身与性能力的文章，健身不仅仅可以让男人能力提升，女生也是一样的道理，我想你懂得~【趣味测试：极度恐怖诡异的图片！ 一般人是看不出的】这张照片看似普通，其实有很多诡异之处，你看出几处了？,1
399,昨天，由浙江音乐学院（筹）、浙江省小提琴专业委员会主办的“杨九华教授教学成果专场音乐会”在杭州音乐厅举行。 这个音乐厅本是浙江音乐学院的校内演出场地，但是昨天有许多校外的社会人士前来观看，宣传负责人朱 小姐 说：“都是我们在网上征集的观众，让他们来看看我们的学生汇报表演。 ”作为导师的杨九华坐在台下，静静地看学生演出，平日里学生都称他“师父”，昨天他只是学生的观众。,0
400,同时，全国总工会今年9月印发《农民工工作规划(2016—2020年)》，力争到2020年实现全国55%以上的农民工加入工会组织;每年为300万名农民工提供就业和创业培训，帮助30万名农民工提升学历水平等。 对于社会普遍关注的农民工 低收入 问题，王晓峰表示，工会正在进行农民工入会和服务“双提升”，到2020年底 全国建档困难农民工将全部“脱困”。 截至目前，各级工会组织专场招聘会1.7万场次，成功介绍就业252.7万人。,1
401,2、性感泳衣装细吊带，裸露出小性感锁骨，凹凸出玲珑有致的身材来。 一套绝搭的泳衣，还与厦日阳光、海滩、沙滩相协调，展现MM婀娜多姿的身段来，若隐若现的 胸部 非常地有小女人的感，展现魅力！ 3、修身泳衣装非常地修身的一身泳衣装，很应夏天这个炎热的夏季，穿上它，能很好地修饰胸部和展现MM们修长纤细的美腿，再戴上一顶小阳帽，看起来就是有魅力！,1
402,作为一项系统工程，地暖和空调一样都隶属大功率电器，并且都有自身的使用寿命，如果使用方法不当，保养方法不好，在使用途中很有可能 夭折 。 四个注意事项注意一、首次运行通热水步骤1、首先打开分水器供水总环路阀门，将热水温度逐步升高注入管道里循环。,1
403,彼此相爱的时候，无论女人是不是内向话不多的性格，总体都会和男人交流，拌些嘴。 但有一天，男人突然发现女人和自己交流的话题，变得比以前少多了，而且可以确定并非她的 生理期 ，那是因为她不想和你聊了。 她觉得和外面喜欢的男人，更有趣，和你聊没什么意义。,1
404,李律师表示，根据消费者权益保护法第八条和第九条的内容，消费者享有知悉其购买、使用的商品或者接受的服务的真实情况的权利且享有自主选择商品或者服务的权利。 可见，开发商采取公积金贷款和商业贷款不 同房 价的做法侵害了消费者的合法权益。 而且佛山于2016年10月4日出台了关于加强商品房销售管理严惩违规销售行为的通知，要求开发商应该在取得预售证10日内一次性公开全部准售房源及每套房屋的价格。,0
405,40㎡精装办公室出租，，内带4位办公桌，独立 卫生间 。 地址：荔园新村六巷15号（瑞丰鞋城对面)，租金3000元。,1
406,这样还能睡的着！ 他沉默半响道：哎，半夜经常醒来，哭一会儿再睡....睡一会儿再哭....05?纸条五两个字把老外搞晕：１、吃饭时，一人说去 方便 一下，老外不解，旁人告诉他方便就是：上厕所；２、敬酒时，另一人对老外说，希望下次出国时能给予方便，老外纳闷不敢问；３、酒席上，电视台美女主持人提出，在她方便的时候会安排老外做专访。 老外愕然：怎么能在你方便的时候？,1
407,公车色狼众目睽睽 性侵 16岁少女,1
408,很多突发性耳聋的患者都存在经常熬夜、工作压力大、长期疲劳等情况。 这种身心俱疲的情况，可能阻碍内耳血液供应，一旦受到外界刺激就容易导致 失聪 。 对于发性耳聋，有的人是可以自愈的，但大部分人还是需要接受系统治疗，所以发现这种情况后要尽快治疗，最好不要晚于一周，“工作再辛苦，也要学会适当地放松自己，避免过度疲劳。,1
409,随着入住前相关工作的展开，标志着文贤居项目入住工作正式启动。 为了确保入住工作及时准确，按照相关政策规定和工作流程，文贤居项目入住工作拟分两个阶段进行：入住前准备阶段，一是请已选房具有市内六区常驻居民户籍的 低收入 家庭提前办理低收入证明，在办理入住手续时，作为享受租金标准和物业服务费用优惠政策的依据；二是对已选房家庭人口发生变化的家庭或工作单位发生变化的外来务工家庭进行入住前资格复核。 办理入住手续阶段，对其他家庭进行入住前资格复核，符合入住条件的申请家庭，将分批次通知其办理入住手续。,1
410,“青光眼是第一大致盲眼病，我国现有青光眼患者约900万人，致盲率高达15%。 ”参加启动仪式的吉林省盲人协会主席王琦介绍说，有许多高眼压症患者因医治不及时而转成了青光眼，很多青光眼患者因无法坚持终生治疗而导致 失明 。 因为80%的青光眼患者并不知道自己患病，公众和患者对青光眼疾病的危害认识明显不足。,1
411,今年以来杭州房地产开发投资持续 负增长 ，前三季度全市完成房地产开发投资1710.64亿元，增速由去年同期的15.5%变为 - 7.7%，土地购置费下降过快是主因。 今年以来，在一线和部分二线城市房地产市场量价齐升的背景下，杭州逐渐成为购房者心中的价格洼地。,1
412,新华网西安4月10日体育专电（记者郑昕李嘉）10日的陕西省宝鸡市跳水游泳馆里两项男子游泳纪录 作古 。 在当日进行的2015年全国游泳冠军赛暨喀山世锦赛选拔赛中，天津选手李响和广东选手余贺新分别打破男子100米蛙泳和男子50米蝶泳的全国、亚洲纪录。,0
413,昨日，该剧主要演员齐整亮相——由黄晓明（特别出演）、佟丽娅（特别出演）、刘昊然、吴昊宸、孙淳、梅婷、张博、郭京飞、乔欣。 《风起长林》故事始于靖王之子、大梁新帝登基十余年之后，靖王和梅长苏均已 仙逝 ，而前朝后宫权利角逐从未停歇，大梁边境亦风云再起……对的，因为是讲靖王和梅长苏均已仙逝后的事情，所以并没有胡歌和王凯。 前天胡歌发了微博支持新剧。,1
414,关西国际机场位于大阪湾的人工岛上，当初成立是为了分散大阪机场的人潮压力，自1994年启用以来，行李丢包次数为零次，且旅客从下机到拿行李速度也相当快，在该项评比力压其他机场。 关西机场负责人说，每每地勤人员在将旅客的行李从机上放置于行李转盘时，总会习惯将行李握把朝外放置， 方便 旅客领取、加快人潮流动，“这是一个非常细微却重要的策略细节。 ”,0
415,虽然事隔10多年，唐鹤德至今仍是孤独一人，身边再没出现另一位可取代张国荣的伴侣。 “风再起时……”歌声响起，张国荣的风采彷佛呈现眼前，在他 逝世 十周年纪念，张国荣与生前挚友唐鹤德（唐唐）的绝密照曝光，两人笑意盎然，但往事如烟，他一度成为陈淑芬、唐鹤德跟好友间的“忌讳”，免得勾起心中永远无法平复的伤痛与泪水。 下面我们一起看看国荣与爱人唐鹤德十大亲密瞬间！,1
416,（图为徐友军副主席带队到市经信委调研公共信用信息管理办法 市电子政务资源中心） （黎军副主席带队到市市场监管委调研公共信用信息管理办法） 市政协副秘书长人选黄漫娥、社法民宗委主任李振河、专职副主任曹秀梅等22名市政协委员和立法协商咨询委员参加了调研。 市经信委机关党委书记张立仁，市市场监管委副主任吴红艳，市法制办副主任蒋小文，市中级法院院长万国营和副院长傅新江、黄志坚，以及市发改委、市公安局及市人力资源保障局有关 同志 参加调研。 各有关部门分别结合自身的职能，介绍了其公共信用信息管理工作情况。,0
417,老婆对老公说：“知道怎么能降的住我吗?”老公：“不知道”老婆：“你想知道么?”老公：“想啊，咋不想”老婆：“我擦，你能耐大了，还想降住我?你咋不上天呢?”】哈哈......相信这话，戳中了不少网友的心声吧!话说，从古到今，从中到外，从地球到宇宙......男欢女爱，阴阳调和的性生活向来都是幸福婚姻生活的“指向标”啊! 夫妻之间又怎么能落后呢?对吧!要是这方面也落后了，还不给男的丢脸吗?还能怎么降住老婆呢?不得不承认，这日子虽过得很销魂，但是，也不得不告诉你一个真相，准备好接招了吗?看这看这.....关键时刻到了!俗话说得好啊!凡事得适度，如果性生活过度了，那么就会危害肾脏功能，虚弱的肾脏功能就无法对骨组织提供正常的营养，这不就造了“股骨头坏死”!这都坏了，老婆都快跟别人跑了，你说该怎办呢?宝宝真的很胆小，可别吓唬我啊!那那那.....谁，说你呢?知道“股骨头”是个啥鬼吗?走过路过的都来看一看啊!买不买都没关系，说不定就能骗到一个漂亮老婆呢!“股骨头”位于两腿之间的位置，就是支撑身体上半部分的骨头。 人的直立、活动、劳动甚至男女间的“啪啪啪”都得依靠股骨头的支撑作用呢，你说它重不重要!“股骨头坏死”对髋关节的影响非常大，严重的话，髋关节屈伸、外展、下蹲功能都会受限，也就是说大腿抬不起来，自己不能弯腰、屈腿、穿袜子;条腿向外分不开;下蹲时不能蹲到位，甚至还影响男女间“啪啪啪”呢?你说，连 夫妻生活 都不能还好好过，还让不让人活啊!怪不得老婆把你制得服服帖帖的呢。 不过不过，别着急!看好了，绝招在这呢.....如果是“股骨头坏死”导致的性生活不和谐，那么，首先在饮食上应做到：少吃辣椒，不过量饮酒，不吃激素类的药物，注意增加钙的摄入量，食用新鲜的蔬菜和水果，多晒太阳，防止负重，经常活动等。,1
418,据了解，申请人苏女士之前在这家公司上班，担任财务部会计，月平均工资4500元，双方没有签订书面劳动合同。 2014年11月4日晚上11点，苏女士接到公司负责人电话通知被 辞退 。 苏女士经向塘厦仲裁庭申请仲裁，经裁决，该公司被判定支付苏女士未签订劳动合同双倍工资差额9000元、未提前一个月通知的补偿（俗称“代通知金”）4500元。,1
419,以前我网点售出七星彩500万元大奖，一些彩民还半信半疑，现在本人现场见证了开奖过程，说服力更强了。 ”谢 小姐 高兴地表达她的想法。 开奖前一天，铁杆彩民陈生中得竞彩2000多元，开奖当晚也中得大乐透一些小奖，心情特好。,0
420,2年的时间，对于一个天天上班的设计师来说有多珍贵？ 他要 牺牲 掉中午休息、晚上看电视、周末看电影的宝贵时间，见缝插针地创作，全凭热爱。 先来看看，他是如何精心设计每个省市的名字的？,0
421,难道聪花就真的要和小码衣服永远say goodbye了吗？ 怎么可能，其实还是有很多办法可以减肥的，例如 生理期 。 很多人都在想这个阶段新陈代谢快，节食减肥一定会有奇效，这是错误的。,1
422,门兴首次射门就取得领先。 赫尔曼 胸部 停球回传，拉斐尔在门前14米处推射，诺伊尔将球漏进门内，1比0。 下半时后，拜仁用罗德换下阿隆索。,0
423,但随着这几个城市相继提出人口控制和疏解的政策，去年，北上广等城市隐现“人口拐点”的信号。 北上广三地政府今年上半年陆续公布的常住人口数据显示，北京出现核心区人口减少，上海出现人口 负增长 ，广州出现人口增速阶段性放缓。 这种“人口拐点”的信号，可能是北上广希望看到的。,1
424,此前曾有报道说枪击案发生在学校图书馆，但该校主席艾尔伯森说受害者不是在图书馆内被杀的。 艾弗勒称，警方在搜查大楼房间时，曾经对一个 洗手间 释放了催泪弹，但最后证明洗手间里的人不是凶手。 学校发言人称，此前在社交媒体上有传言称有人质被挟持，但实际上学生和学校员工都已有序疏散。,1
425,据了解，失业保险是通过立法强制实行，由社会集中建立基金，对非因本人意愿中断就业而失去工资收入的劳动者提供一定时期资金帮助及再就业服务的社会保障制度。 1986年，我国开始建立国营企业职工 待业 保险制度；1999年，国务院颁布实施了《失业保险条例》。 经过近30年的发展，失业保险制度功能在促进就业、维护稳定、保障和改善民生方面发挥着“安全网”作用。,1
